10	90.7671	104.566	115.994	99.2799	89.6503	99.3294	90.3909	121.86	102.871	101.607	89.7319	91.8913	103.623	99.5614	110.897	103.393	90.6032	121.944	104.111	106.131	108.69	93.9774	108.768	94.1593	90.1728	102.809	112.265	96.9205	117.838	108.062	113.477	85.9248	101.776	103.431	89.9547	108.481	97.0446	92.8031	127.127	103.103	101.847	107.439	103.756	119.059	106.606	98.1764	103.412	81.858	103.595	114.274	116.013	97.5755	109.862	97.8498	92.1369	94.0888	94.7394	98.8081	92.5338	107.25	106.586	92.9553	95.9041	104.875	102.768	108.049	120.766	102.123	88.5035	105.228	95.8495	92.9713	90.8239	102.974	108.45	107.541	86.747	116.492	109.842	95.4585	
11	89.6069	106.899	110.897	95.8152	89.8249	92.7149	87.7343	120.057	104.965	99.2732	89.6875	92.5112	105.237	101.415	114.687	101.318	90.5349	121.088	102.975	106.963	106.703	96.0891	114.218	105.592	87.8827	104.133	112.558	95.3052	117.341	107.228	110.872	87.3674	98.4857	102.499	89.0291	106.926	95.4447	92.1267	124.702	102.183	99.5056	105.52	102.673	119.763	104.238	98.8307	106.992	82.278	103.024	113.221	112.839	96.6844	110.919	97.7462	94.1536	92.198	94.7477	99.3404	98.4897	105.032	104.973	88.3216	96.0952	106.776	108.557	111.468	119.503	105.62	84.3635	105.181	99.4358	91.0883	91.7349	100.923	108.468	108.18	89.5711	110.61	105.91	93.1224	
12	88.0646	103.636	106.771	94.7493	90.6818	98.2451	91.4229	122.524	107.345	102.477	86.3529	93.1903	106.354	95.1026	115.984	102.977	88.4726	121.951	100.554	108.081	103.354	95.0334	120.678	104.086	80.6035	104.179	110.685	96.6877	116.676	103.266	114.312	86.3207	95.4367	101.938	90.0539	102.108	93.9954	92.1338	120.557	100.24	95.671	102.2	104.686	116.72	109.176	98.6368	103.74	86.0005	104.63	117.481	107.26	91.9965	112.59	98.8199	95.7821	92.094	90.5059	94.9814	99.1976	105.515	107.446	86.5174	97.2109	105.573	105.735	114.407	119.491	104.712	81.5586	97.0627	99.2944	91.8586	88.3527	101.566	108.624	114.696	89.9583	111.145	105.772	89.7068	
13	93.4511	101.553	108.902	96.943	88.5355	98.015	89.3198	123.997	109.764	97.5288	82.2054	91.2146	113.026	93.6771	115.226	101.881	84.9898	120.209	99.5586	106.669	104.365	100.215	117.696	105.746	80.8887	106.694	112.416	96.6646	117.792	106.288	119.718	86.437	94.7087	106.506	88.9494	105.117	93.1536	88.5882	118.752	96.641	99.4147	100.118	104.403	116.308	107.703	96.1329	103.706	83.3577	101.831	115.36	104.858	93.0801	110.834	100.588	92.7545	90.9668	93.8968	92.6412	99.2863	111.149	104.537	82.5883	97.8483	101.92	107.179	115.463	118.062	105.347	83.4524	92.0509	100.421	90.4068	87.59	103.598	110.719	113.396	88.2203	110.164	105.998	89.0697	
14	91.8045	103.135	110.757	94.2383	85.6238	98.7336	86.9626	116.593	105.786	96.0859	83.7918	85.4411	110.419	96.9814	118.541	99.1326	85.3455	119.772	100.101	106.903	105.792	98.4188	117.924	109.025	78.5094	103.871	111.184	97.1992	120.77	108.598	118.915	87.5727	94.5792	106.896	88.2924	102.334	89.7888	90.184	119.607	96.3227	97.8381	98.9672	104.755	112.025	112.799	96.9746	100.906	85.8454	100.592	124.39	106.348	92.6366	114.09	97.5935	90.1557	92.9366	94.6398	91.5806	96.1082	104.856	105.581	79.6694	98.4916	100.288	102.131	122.912	125.353	112.451	79.8613	90.88	99.1688	88.9795	82.0627	101.854	107.737	114.286	86.4511	106.182	103.542	85.6255	
15	92.2686	98.7335	105.258	93.9424	87.8931	99.5503	86.833	113.154	105.987	90.1138	82.9449	86.0952	108.899	95.0705	120.896	98.6731	84.9172	116.656	104.522	106.646	107.3	106.071	120.831	107.605	79.9112	105.034	111.209	98.2299	116.306	107.857	120.349	82.5948	93.1538	104.016	85.3587	101.72	87.9437	88.906	125.309	94.804	98.6546	95.8554	98.8764	113.215	114.461	102.016	101.131	88.3703	107.049	121.789	108.482	93.0266	114.348	95.6846	93.78	92.0131	96.8692	90.8016	97.3231	103.669	104.722	80.6055	94.856	99.1311	105.298	120.208	129.031	115.367	79.8365	91.3825	95.3956	85.6337	81.7668	98.251	105.716	118.103	85.2154	103.248	103.479	86.9905	
16	92.276	102.128	103.771	95.2528	87.5528	103.805	87.8281	117.596	104.786	90.1601	82.1575	86.5823	104.762	93.8619	119.622	101.785	83.3075	117.327	103.017	106.345	107.704	103.811	119.951	106.438	80.8845	103.287	106.944	104.244	114.951	106.971	119.166	78.1847	96.5894	101.41	84.7793	103.027	93.2507	87.4764	126.887	97.2938	94.349	99.7143	96.3895	114.436	111.656	98.1946	103.937	90.9869	110.778	124.85	104.018	92.6415	110.442	95.9626	95.6312	92.9217	91.4184	94.1332	96.4919	105.478	102.729	85.1307	99.7577	94.0083	104.746	123.049	124.72	118.426	79.8046	92.138	97.6207	88.4777	85.8638	98.5599	103.367	121.019	87.649	100.87	103.761	86.8449	
17	90.4992	97.7887	103.968	99.2935	85.2776	101.08	88.6016	123.191	107.732	85.7952	85.3254	90.1694	103.295	89.6237	118.56	104.961	85.8461	110.438	97.3594	104.882	108.91	102.709	122.991	105.302	78.262	103.614	100.9	109.148	113.914	110.584	113.011	76.2925	100.631	97.4293	86.5354	102.708	96.2334	87.1324	131.369	101.33	90.6218	101.652	93.7411	113.775	103.882	98.1096	103.74	88.8155	118.011	119.561	106.577	98.2049	109.054	96.0762	92.6578	89.4555	90.6006	91.4903	95.9339	105.609	96.7845	83.0644	101.42	90.5438	100.915	114.889	124.731	117.799	76.5862	97.2073	100.667	88.7284	87.6157	99.66	103.422	120.377	93.3367	102.466	104.689	88.2306	
18	91.6278	97.6267	106.918	99.4164	89.6217	102.204	85.9919	131.601	106.462	82.6516	87.7945	92.3759	103.991	90.2867	116.002	109.397	86.9636	111.049	96.5125	99.4799	108.735	99.3266	120.334	107.035	75.2844	110.675	104.311	110.112	113.193	104.354	116.728	76.2718	100.177	96.1751	89.6207	98.1807	94.1619	88.0811	132.241	104.972	87.4415	102.59	92.4765	116.989	102.626	89.8217	101.514	88.6826	118.705	123.193	105.649	98.0705	107.724	91.1402	89.8794	91.4702	90.8757	92.0391	92.8626	107.592	92.8702	84.2475	98.9074	88.7397	96.0245	114.856	123.674	119.425	75.1488	99.3652	99.8376	93.2809	88.6481	96.6089	102.253	123.099	92.0527	100.453	108.005	86.4218	
19	90.5823	95.2037	106.337	99.2387	89.7247	104.163	84.9156	127.585	104.774	79.6349	86.1103	88.7746	101.481	86.4242	111.929	106.851	83.6984	111.292	100.616	97.7823	106.05	100.44	121.782	107.382	74.8069	106.939	106.907	110.148	120.606	105.404	120.252	73.9125	99.3537	95.4291	88.9155	95.7718	90.9868	92.6609	132.477	102.198	86.9731	106.105	87.549	112.89	104.21	83.6574	105.147	89.3234	117.8	131.708	102.499	99.997	112.265	93.2512	89.8512	97.2864	97.2265	88.4091	92.8538	108.976	95.1682	83.6449	101.182	90.1799	95.3157	109.312	116.839	125.934	76.0201	99.9767	97.0742	95.2147	85.6963	99.6259	101.035	123.253	93.5859	100.06	107.139	85.8687	
20	92.9352	96.9518	103.53	96.64	90.3097	104.093	84.6085	129.174	103.488	78.294	86.4963	88.5684	97.8169	83.7431	113.405	104.332	82.0881	108.283	103.243	92.498	111.197	104.809	124.088	113.263	73.9152	105.126	106.63	109.424	121.651	109.856	118.702	74.6433	98.15	92.7691	88.8328	91.415	90.889	87.9826	133.456	103.01	87.1741	102.319	89.9733	121.278	105.091	83.1689	103.765	87.5128	120.869	138.023	105.768	98.3912	115.877	92.5301	90.0101	95.7664	99.177	89.9479	87.8894	107.624	94.8648	82.9887	100.057	87.6186	92.2051	111.349	116.489	122.579	73.737	100.635	98.4203	94.7523	87.5724	96.9275	100.307	125.711	90.9468	100.45	104.598	87.6901	
21	96.2816	100.006	107.122	94.8021	87.6184	107.818	87.0171	129.621	102.461	78.2194	87.4503	88.1177	97.2148	84.4279	113.821	101.418	81.9862	109.958	108.465	91.6734	113.333	109.173	122.397	111.975	76.4515	103.629	102.114	109.514	118.639	113.826	122.047	75.3415	96.135	91.5634	88.2607	89.8305	92.0029	92.2946	142.307	101.909	87.9197	104.348	86.1101	120.302	103.941	79.5387	110.013	84.5309	117.531	137.107	101.916	95.8115	117.627	89.2884	91.2382	96.0483	95.9928	88.2161	86.0298	105.839	96.9171	80.8922	102.888	86.0734	95.4961	116.631	122.364	125.703	75.0116	97.3052	99.1819	92.8701	86.802	95.2621	98.7836	122.447	88.5974	98.0747	100.301	90.3105	
22	97.2176	101.344	100.025	96.9306	90.5428	101.995	87.0936	128.953	102.942	77.0138	91.3857	90.9729	98.7694	85.4112	119.79	97.883	81.8941	110.315	106.792	92.0579	116.781	108.316	122.871	111.046	76.3902	103.983	103.06	105.611	120.854	109.607	122.955	75.1377	99.8982	87.4876	87.8381	86.8273	92.128	95.8997	148.68	102.911	91.1573	100.581	88.4772	123.911	103.404	76.3641	113.297	86.8227	123.901	132.862	102.872	94.8149	115.354	90.5725	93.7868	95.1221	102.427	89.3074	87.6042	108.306	100.733	79.3903	104.253	85.4214	92.145	119.846	118.749	126.683	73.3082	97.5112	100.193	93.8668	88.2727	93.465	102.435	119.49	87.7877	97.1636	97.5645	89.6107	
23	98.4866	98.2786	100.739	91.7762	93.4561	106.21	86.2579	130.975	100.988	79.6861	89.7442	93.4238	96.197	84.7381	121.664	98.2953	84.362	107.663	106.391	89.985	114.727	109.414	126.107	109.191	74.5039	106.351	104.424	105.555	116.353	112.203	118.47	72.6287	105.127	87.875	85.232	85.4599	94.5001	97.4523	149.859	100.717	91.6368	101.951	88.6472	115.875	104.954	79.1823	115.515	87.3291	119.256	134.749	103.849	90.4815	119.909	89.8891	93.4047	92.2246	102.693	89.3757	86.7175	103.809	101.042	80.6651	103.318	82.9246	88.6645	118.25	116.907	131.101	76.5076	96.8523	102.484	96.5195	86.7852	94.5477	101.82	116.481	86.2264	99.5039	89.7719	92.5969	
24	100.502	98.6009	100.445	89.5148	95.1314	102.804	85.0361	130.147	99.46	79.2153	89.0678	94.2947	95.5227	87.7225	122.198	99.97	82.6297	106.144	100.787	95.4148	117.478	107.153	119.373	107.506	74.8649	109.656	100.229	100.679	114.238	115.03	115.48	70.011	106.711	86.7634	86.865	85.449	95.0952	99.0232	145.596	105.045	91.5459	108.241	85.7158	117.602	103.069	81.3919	116.077	87.8544	117.364	138.863	103.586	90.4182	120.869	92.7433	89.8318	94.6713	103.652	87.749	83.272	102.162	97.2249	82.0065	103.662	87.233	89.3609	122.993	114.046	135.358	77.9954	96.2444	104.555	98.3313	80.5871	98.5593	100.04	109.934	86.2712	100.352	91.1497	91.07	
25	102.368	98.7272	100.915	88.1824	91.4576	100.841	87.2007	132.214	99.6873	83.9413	89.046	87.0675	94.5615	88.4928	121.041	98.749	83.0035	107.962	97.5584	97.0002	125.042	111.045	119.552	107.962	76.5426	111.75	104.897	96.7508	116.114	116.111	115.824	66.772	111.714	84.2976	89.9787	84.0814	96.7326	93.2422	148.82	104.599	93.3405	111.873	87.7096	111.355	107.21	82.6643	116.785	88.8544	115.967	141.811	103.695	87.764	119.06	89.8124	93.3606	96.3643	104.633	83.9817	81.2138	107.307	98.3306	83.8556	102.072	85.6879	90.4199	122.974	114.859	140.918	77.3034	95.5782	100.733	95.3225	78.9869	101.918	95.686	108.068	86.5082	99.3176	87.8164	86.9497	
26	100.212	97.15	100.525	87.0315	90.0567	102.183	90.8732	127.06	101.873	87.8414	89.2821	88.8765	94.1136	90.6782	121.133	96.4509	81.7672	105.88	100.668	97.1963	123.026	113.168	118.684	106.687	75.2403	108.58	101.682	97.0206	114.926	122.223	109.566	66.125	113.978	86.6913	90.3034	82.3603	100.882	90.0073	146.696	103.941	95.3776	113.797	86.6968	117.293	107.549	80.2773	112.024	86.6443	115.795	141.691	101.053	91.1336	114.964	89.7172	89.4334	99.9066	106.333	84.603	83.4577	107.843	99.114	80.0658	104.091	81.9497	88.4561	123.956	114.091	144.582	76.002	93.9287	101.626	95.856	74.8536	99.1391	93.3813	109.969	85.278	97.209	82.9447	89.4483	
27	98.8144	95.467	101.007	81.9146	96.7813	99.7396	91.5353	125.892	102.335	84.7999	90.4842	86.3054	92.0748	90.0915	119.608	92.3198	87.4008	104.469	97.4106	97.6138	120.456	109.539	116.512	102.571	75.0107	110.776	101.824	95.0873	123.988	123.27	108.499	64.4417	117.193	92.4801	87.8662	83.5601	98.5487	87.8826	152.298	106.847	93.327	120.135	85.4938	120.178	109.195	82.1034	117.125	86.1284	114.218	139.008	97.1225	91.3585	116.286	87.7969	91.8534	100.92	108.788	87.8507	79.5893	101.055	99.8331	80.2916	104.297	82.8688	88.9009	126.769	113.472	140.872	77.0325	93.3615	99.129	95.2172	75.3557	99.67	87.6069	109.257	83.1421	97.9017	83.4624	88.7799	
28	101.58	97.2047	100.538	77.5961	95.3956	95.7874	90.9089	129.203	100.983	85.304	88.4697	88.649	92.4691	90.9142	117.248	94.6682	83.9883	108.51	97.3367	95.3564	122.422	105.842	114.915	99.5162	74.0001	110.347	102.002	97.5625	121.078	118.917	108.072	64.1133	114.084	93.9442	86.4907	81.955	95.6229	90.0338	145.517	107.407	92.0329	117.527	80.9057	120.48	109.287	79.8862	116.335	90.7525	119.564	136.385	97.5731	93.5937	117.704	89.919	88.1159	105.502	105.66	88.9935	78.4243	95.9596	99.8331	77.7834	103.64	87.0905	86.6557	128.752	112.328	136.449	75.8915	94.4021	96.0037	102.718	77.3155	97.4497	90.0383	105.135	82.8827	95.1206	80.3792	88.3723	
29	101.258	96.9889	100.433	82.941	92.9654	95.1479	96.5876	127.776	103.078	82.2665	86.3197	94.032	90.464	92.4143	112.47	92.2919	78.2895	107.644	93.9398	99.269	118.29	101.962	112.747	100.76	73.4434	110.281	97.2157	95.3515	122.481	116.776	108.193	65.2258	116.143	90.8112	85.9334	82.8117	95.9042	90.0476	146.153	110.098	88.6695	116.942	80.6065	124.745	108.848	82.1624	117.389	91.0602	123.363	134.689	97.6266	95.5539	117.886	87.9688	82.8562	105.596	104.011	88.855	80.7106	94.807	101.656	76.8861	102.222	83.5928	85.7979	126.749	111.077	139.43	76.0192	90.8095	94.7736	101.919	77.8433	98.5048	88.2101	107.431	84.0838	95.4553	78.5755	84.1995	
30	106.381	89.7012	99.6527	83.3457	91.1756	94.0883	99.4738	125.505	100.634	80.4886	84.6303	93.7263	88.2809	94.5136	112.15	90.682	81.8916	107.633	99.0416	94.3188	121.893	102.539	112.602	100.93	73.4171	109.069	97.5219	98.6628	121.469	115.234	107.171	64.3517	118.395	87.5501	84.7877	84.1772	101.412	93.7751	152.11	110.802	89.0474	116.478	77.0074	122.875	111.813	83.0271	113.913	93.8962	119.696	133.444	99.6009	92.2082	113.958	92.1122	83.9445	101.861	108.976	91.5084	81.0769	96.3314	101.265	75.7337	100.002	82.4672	87.5967	124.619	112.667	134.817	80.9967	92.19	95.8125	98.2873	76.6902	100.769	91.351	108.293	88.9235	92.9337	78.8501	89.2529	
31	112.582	90.584	96.0207	82.2817	94.9325	96.5609	96.0416	125.092	101.021	82.5337	82.4229	95.8599	86.9939	92.0902	114.014	90.8758	83.0416	102.967	100.143	94.5479	122.506	106.855	112.177	100.899	72.698	102.008	94.3907	103.366	122.511	113.408	112.364	63.6154	118.261	85.8152	85.6594	84.8587	107.254	92.5263	149.412	112.476	89.0902	116.628	78.8702	123.497	107.45	87.3739	113.061	93.4392	117.66	131.565	99.694	97.0402	116.197	94.1614	81.9068	106.676	111.077	88.4821	82.9225	97.1864	105.019	75.244	98.3821	82.338	88.3087	122.757	114.351	138.766	78.3246	91.2111	96.4954	98.0466	77.8409	104.878	93.3781	107.899	91.2655	91.5442	75.4064	94.5303	
32	113.511	93.415	100.266	87.4735	90.8922	99.3373	97.5846	122.238	101.893	80.46	79.3191	90.9605	85.7361	88.7126	111.378	90.3757	84.4974	104.831	100.114	92.9887	121.158	109.89	114.72	106.241	70.7775	103.977	92.3195	102.73	123.594	105.552	115.519	63.0535	114.512	87.6952	85.2421	84.2534	109.584	96.975	150.255	108.775	85.4694	111.254	78.6324	130.727	110.157	87.1445	112.096	94.9764	119.923	130.875	97.2952	98.7712	115.656	94.5724	85.3002	102.429	110.577	89.146	82.0677	96.1877	101.356	76.9092	97.5059	84.2188	82.6984	128.201	121.266	138.25	75.2646	88.8712	97.5614	96.9433	76.0317	104.986	91.0297	107.166	87.7665	96.4372	79.0688	92.7959	
33	114.04	94.5692	97.908	81.5655	87.8076	101.857	97.0849	123.264	97.4033	80.6187	81.2391	90.7425	83.7491	89.4153	106.53	92.4528	82.6662	103.957	104.679	88.0001	115.755	111.167	109.626	104.721	71.3095	102.092	92.8909	100.829	119.877	107.444	115.285	62.0942	116.107	91.37	85.7236	79.313	105.77	99.1794	153.793	111.925	86.7412	108.988	80.4161	132.262	110.289	88.4001	114.695	98.2226	118.056	131.169	97.1422	94.4728	114.72	92.1916	81.1488	99.7729	108.994	88.5033	83.7569	97.4906	99.2347	75.0188	101.306	85.207	81.3692	127.613	121.488	143.023	71.8473	90.7464	99.814	91.882	76.8489	106.341	89.0807	111.696	89.0421	91.3	77.2328	95.6479	
34	115.134	98.6545	102.163	81.5568	89.2672	105.124	97.7427	129.546	95.4447	78.0437	82.996	92.3349	81.3676	89.3521	110.029	95.1713	83.3109	98.0979	103.632	89.1009	125.612	108.479	110.633	104.533	71.5735	99.5618	93.5574	97.072	120.252	101.646	114.946	63.1716	115.322	86.1999	89.7306	83.5632	104.538	104.341	145.101	111.51	83.8184	108.482	81.5714	133.118	111.798	91.5615	115.525	94.6541	121.126	131.248	99.1412	92.7436	109.855	91.5202	80.01	99.889	107.515	91.7342	81.3062	95.4114	100.018	76.1079	101.723	90.3315	84.4095	129.6	118.073	139.85	69.0652	91.2262	102.883	93.397	74.7718	102.628	89.3211	107.637	83.7885	91.5594	77.2207	94.0686	
35	110.416	104.019	103.533	84.4885	91.0872	106.746	94.5932	134.208	91.6306	79.6507	79.9547	91.5126	83.0984	86.6441	107.581	93.5	80.7985	99.3995	107.024	85.3681	119.549	106.939	114.372	104.843	72.6292	100.833	95.8529	99.1259	122.027	97.8268	110.278	64.5114	114.536	89.5214	93.9096	82.9487	106.459	111.292	146.097	106.96	82.1046	108.606	82.4867	137.144	106.816	93.0749	110.569	94.2055	118.97	131.561	97.4733	93.5501	108.117	89.4405	79.0727	96.0576	107.385	88.1641	84.5509	98.8058	103.178	71.9213	100.41	89.1556	83.5624	131.074	120.557	144.909	68.1656	90.5868	99.4315	91.5218	70.8865	99.6078	90.026	105.727	82.8196	88.3643	77.4336	92.2095	
36	107.906	103.902	103.004	84.3451	93.1482	103.507	93.5612	138.752	90.7314	78.5264	77.8489	89.7289	81.8089	81.7349	109.108	91.7946	78.1945	102.549	105.721	87.6558	124.192	105.555	111.867	112.333	74.821	99.9017	92.4517	101.374	123.834	96.3136	111.886	62.5462	112.525	86.8803	92.413	77.906	104.273	111.456	146.237	102.988	81.5518	103.881	77.8018	138.402	111.915	91.5353	115.297	94.5651	119.505	133.125	90.7505	92.9718	114.419	92.026	77.1209	97.4217	106.892	88.1691	81.9655	97.8306	98.9004	73.8116	101.42	88.162	81.6437	138.172	116.764	149.89	65.7847	86.6974	102.016	92.6827	69.8712	99.1743	91.2591	105.21	81.3977	86.097	81.9823	92.1886	
37	108.362	100.035	103.062	82.6875	94.5824	103.653	91.7159	134.503	93.6596	77.2638	76.7393	89.778	86.8424	79.1141	106.417	90.5466	75.5965	105.209	103.198	90.8172	124.521	106.155	113.268	111.348	76.8762	97.5445	92.5154	99.2418	121.952	97.5673	113.351	62.0285	107.506	87.4512	92.3702	74.8271	106.203	105.203	151.672	100.705	85.493	104.293	77.141	133.747	111.666	93.1675	111.304	96.479	118.309	124.679	86.1259	94.5474	111.294	91.1725	79.0119	102.128	102.573	91.4712	82.6505	102.767	100.703	73.0798	100.812	85.8361	83.3842	139.496	108.015	149.856	65.1354	84.3664	99.1958	94.4487	67.3769	96.8277	92.029	106.792	82.6935	88.9114	85.7946	94.3577	
38	106.087	98.96	101.405	85.0574	92.3734	104.186	87.65	134.602	92.4192	78.0167	77.9727	92.5347	84.0991	81.2625	101.478	91.2905	71.011	107.596	109.729	96.7939	126.534	107.377	114.837	111.414	79.7984	97.2628	94.594	96.0129	118.947	96.0694	112.434	62.346	103.035	86.7261	92.4749	74.5341	106.676	105.268	146.667	98.4108	81.3553	101.134	80.5751	135.912	119.196	95.9833	113.411	97.4442	126.962	118.602	83.9519	95.6198	110.583	92.198	79.6133	100.853	102.627	93.5095	82.1715	104.375	102.478	71.5675	101.233	83.186	84.65	144.145	106.693	160.83	64.0926	79.3437	95.1946	92.9759	65.5651	91.7227	95.1671	107.309	82.5752	87.0743	85.91	95.4602	
