0	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	
0.1	105.537	102.969	91.5351	94.9831	100.038	84.561	75.1286	119.33	93.4633	105.828	109.707	100.831	122.368	82.2047	103.332	77.5535	91.0782	123.955	107.762	111.774	101.517	82.7202	103.633	112.33	88.4141	95.9872	94.7491	93.0963	87.6328	112.519	94.234	94.5943	79.5024	94.271	89.6554	116.575	93.4422	107.524	78.9849	110.213	90.4092	109.222	101.281	111.081	124.749	100.539	93.8564	112.308	88.4636	107.565	85.4544	114.92	99.9504	92.1394	89.1905	108.928	84.6836	102.146	108.31	106.356	102.573	84.6415	93.9078	109.74	77.4615	90.2257	94.949	111.59	110.072	95.9447	106.174	97.651	106.415	109.352	122.547	96.8446	79.8117	108.89	101.922	96.8015	128.013	94.4307	73.9744	103.527	109.773	133.319	88.7837	117.882	114.458	96.8826	100.556	101.4	98.3586	104.444	132.182	100.275	92.6453	97.7706	83.2221	91.586	106.774	113.179	100.371	104.094	122.252	107.282	86.8588	100.846	85.5902	108.05	95.6193	107.912	108.398	86.2653	97.27	101.467	91.8053	79.9206	85.9585	101.823	95.3606	79.5261	100.682	100.168	94.194	98.8545	124.601	110.827	110.237	110.391	114.534	97.5925	88.9047	103.424	84.1324	105.415	97.4652	94.3225	88.5907	110.815	86.366	119.76	98.6383	111.555	87.593	96.9671	91.1705	85.5058	93.5207	99.8018	88.3407	98.3996	105.779	114.291	98.4281	69.0395	83.889	90.3676	89.9594	88.4153	92.5726	99.5914	88.9479	90.8694	91.6812	83.1028	91.2946	80.2401	90.05	100.467	124.516	121.671	93.1998	101.49	85.4633	108.692	93.0475	100.196	94.5861	80.2983	79.2685	73.5751	112.689	89.8007	124.215	108.549	97.2581	74.8689	86.932	84.8434	112.151	122.562	100.354	107.561	110.324	95.2594	93.9488	112.335	126.422	102.587	98.3901	95.5347	120.411	111.965	108.326	98.2242	98.0917	97.2767	93.0776	115.196	78.9862	114.989	111.447	100.051	94.7834	81.2788	94.224	124.157	98.5445	127.919	142.128	91.1047	89.0823	120.488	99.9218	97.0156	133.604	108.463	95.2733	94.1083	103.382	99.6787	86.0744	115.868	84.8027	86.7401	99.6137	92.2857	102.518	94.1605	108.191	126.625	97.4109	120.582	91.3227	98.0968	95.4341	98.5435	101.296	102.494	93.6312	91.512	110.811	110.761	107.016	104.45	83.6104	109.36	109.647	102.984	87.0362	95.3879	92.9963	87.1323	96.0349	110.059	93.2005	101.591	100.085	101.933	109.912	87.4574	117.288	100.773	94.4514	105.094	107.387	95.7555	110.69	122.37	99.6371	117.016	112.203	131.082	105.532	110.848	105.555	87.8015	118.703	103.932	91.1656	97.0679	111.623	109.979	109.239	108.451	112.76	90.5254	114.229	118.535	104.075	102.414	120.656	85.3805	114.691	104.928	113.655	82.484	72.4594	115.094	92.271	115.798	86.48	96.6549	112.33	98.3557	123.745	115.448	99.2557	87.546	99.8684	104.917	83.0246	83.2202	97.2883	86.5931	77.0585	115.306	97.5025	107.458	115.337	87.7209	102.047	119.495	117.773	90.7107	82.961	105.198	92.0193	115.863	117.139	95.6332	89.3995	98.8455	74.7978	73.4316	113.6	90.0206	106.757	85.4047	122.56	132.41	103.49	86.2276	96.454	93.6931	96.6191	78.9015	103.883	114.38	131.345	111.214	86.5609	98.3787	97.8784	110.058	83.2483	113.118	104.089	98.7006	97.9966	107.464	101.915	75.7817	119.048	85.9224	91.187	104.889	100.715	97.0731	103.785	94.3131	115.824	120.614	88.7543	104.284	89.8746	102.935	73.5274	119.711	84.3758	110.852	101.437	91.128	103.429	97.5166	107.562	93.8586	113.746	97.2895	101.426	94.8249	94.1624	103.268	94.0422	119.855	104.677	96.2686	94.3122	71.7777	108.671	80.4151	94.0717	70.4155	85.4366	99.2658	97.5358	102.455	97.8673	86.8523	95.925	93.6489	89.9004	106.961	89.8575	98.4978	69.4115	98.469	90.4802	95.0326	105.921	82.0098	71.3845	96.9461	97.5364	100.425	89.0479	106.537	100.361	102.699	119.232	103.294	88.9542	88.0922	94.8467	101.608	97.5174	102.336	78.9759	108.481	109.675	111.669	85.8561	92.9742	99.884	123.622	72.0898	93.6022	95.0201	97.2569	96.5585	111.191	78.489	102.35	101.443	83.0379	120.467	106.07	105.508	93.2142	104.12	103.044	88.8508	85.485	116.95	82.7656	100.057	82.179	104.701	118.393	100.484	109.01	86.4456	99.2905	112.738	107.907	89.8964	105.517	77.8556	117.75	93.2572	87.4788	92.7344	114.709	106.957	81.3911	86.3371	89.0081	89.2952	81.784	86.1974	98.643	99.7571	119.329	88.2344	99.3806	120.172	84.3336	83.3915	96.9903	102.743	117.883	112.82	101.969	95.9586	84.5752	93.3021	111.408	80.427	86.522	129.593	95.0109	91.2509	105.204	109.559	96.0161	104.868	121.267	102.136	86.2464	100.688	76.8287	89.9785	101.521	102.958	96.5579	87.1342	110.699	99.3982	103.205	91.827	99.4431	100.067	83.5884	93.6804	104.53	90.6986	87.1522	103.953	89.3963	88.0098	96.4538	92.0026	103.752	87.5746	96.9087	97.7219	93.8877	110.596	89.6756	118.046	90.3082	108.221	91.5872	103.616	97.4724	123.598	110.656	107.534	87.2205	96.2633	91.462	98.6567	85.7548	103.99	100.651	118.084	92.7035	107.547	81.4803	94.7984	92.5621	88.9526	100.251	93.7412	97.3866	107.67	98.025	109.53	87.9908	100.771	94.1624	104.654	103.283	85.2731	99.7962	74.3733	110.491	74.8631	92.8435	93.5906	114.856	107.247	107.747	82.6843	80.857	108.19	110.388	112.131	103.604	123.428	120.659	120.909	88.9287	93.553	82.1221	111.252	111.021	77.641	98.467	104.003	110.248	97.2832	90.5449	119.236	93.0954	79.9284	89.1149	108.255	121.621	88.2706	112.438	128.589	109.785	89.4536	105.453	96.6822	113.792	104.197	112.175	89.9567	84.9237	115.869	105.104	130.954	93.0421	87.4588	96.5202	89.0052	89.3739	107.981	92.7291	93.0932	83.6446	91.6389	91.852	113.239	115.11	101.072	78.5431	94.0177	94.3712	100.702	86.1549	90.6928	84.4646	99.5441	100.252	102.649	104.412	95.0496	123.639	109.157	94.0666	95.1617	110.999	116.94	78.7473	96.9609	81.7528	112.574	105.842	101.01	99.452	86.3372	89.4298	102.81	100.105	88.0239	90.8915	122.502	115.23	99.7927	79.1361	105.644	120.656	117.184	127.294	86.008	102.544	71.8656	136.647	86.2384	108.862	86.2119	81.3961	97.58	100.541	96.0754	101.193	86.0621	122.18	102.943	98.2833	102.321	85.3744	102.396	111.218	91.0161	93.1371	83.5029	95.0166	117.963	93.2606	109.416	108.571	95.8793	82.7601	102.992	88.602	124.175	100.935	100.831	112.198	93.6744	88.6194	102.395	78.2335	100.689	99.1584	89.4776	99.5762	102.212	89.4717	94.673	86.7798	92.4849	109	122.451	124.954	85.6108	110.218	100.881	118.543	81.6784	119.852	106.584	98.5297	111.566	95.1993	117.595	96.0725	91.9581	85.4944	91.9791	90.1447	111.506	92.3316	86.0759	97.018	100.412	85.8975	102.925	120.578	84.2454	96.2427	107.849	109.549	113.88	105.191	96.8552	117.109	127.569	105.494	105.58	115.246	122.436	85.4802	101.981	89.1792	90.9359	87.8483	101.729	112.308	106.84	81.4688	110.149	111.381	98.9409	104.18	110.28	105.737	94.4109	116.694	114.234	84.173	87.4357	90.3538	101.051	118.713	88.999	85.9212	114.011	118.047	88.0007	79.0515	91.1253	87.1341	100.186	93.5809	88.5307	108.297	106.7	107.161	88.4411	84.2766	78.5138	108.092	97.3221	100.734	110.503	102.688	77.7984	100.513	102.939	110.328	120.953	95.2414	93.2775	90.7278	122.165	83.4596	108.563	89.6643	86.4742	100.072	106.956	79.9244	126.604	98.2236	112.91	100.256	108.337	103.613	99.0188	109.819	80.5282	78.1358	86.2058	109.795	106.353	99.2463	91.2673	104.147	103.212	98.0839	104.771	88.0223	112.494	114.395	87.4288	102.955	114.379	95.1561	92.7125	117.641	123.698	112.842	110.58	95.2953	100.797	115.127	101.494	92.1973	94.5928	78.9966	90.741	115.617	126.646	97.2489	111.983	99.2451	99.4437	119.578	77.2285	77.857	89.5681	108.771	117.862	81.4983	80.6182	110.35	91.7997	100.368	111.262	104.968	115.129	122.384	102.66	77.0549	113.459	93.6391	93.8695	95.3724	87.3397	95.7525	103.385	97.9571	87.8534	120.05	107.024	109.596	108.504	92.5914	110.94	95.9086	118.664	106.109	90.3658	124.701	107.358	89.5703	94.6347	83.4463	112.237	92.1145	90.0136	104.963	83.4065	120.762	99.2784	117.722	117.353	92.7705	98.4897	100.812	111.285	89.8004	91.6587	107.522	99.6608	98.1647	116.12	101.888	97.733	87.1065	106.98	92.0645	121.67	109.77	89.0628	119.495	103.459	86.9799	93.2467	90.9441	110.362	107.379	99.7879	103.293	85.9739	103.417	73.1164	79.5107	113.172	96.9479	99.6955	95.8365	74.1302	96.7689	83.2407	99.7492	80.5029	100.418	73.9864	99.5281	110.337	98.2376	98.8433	101.849	133.669	87.5378	76.7584	90.2413	109.444	110.497	116.143	101.575	111.214	96.6295	103.352	93.3957	96.2869	103.673	82.7642	89.7401	119.185	121.618	97.2859	89.1396	113.417	119.117	104.397	102.429	104.863	126.814	108.408	102.553	91.5586	105.05	99.7588	109.754	110.917	91.2383	94.355	100.712	93.1034	101.984	106.403	100.579	96.7802	77.8608	90.0775	99.322	102.264	108.817	101.787	110.28	121.054	97.182	97.7362	84.9714	97.6406	103.246	80.964	82.5753	86.3348	97.1949	101.837	97.0269	97.6761	122.972	96.6493	85.7538	90.9404	110.229	114.886	130.072	123.686	114.829	115.006	105.353	96.0885	98.0094	102.525	90.2624	114.251	103.86	104.088	98.0351	93.8167	79.4657	87.1218	90.8192	119.803	112.213	93.2714	106.458	104.209	106.932	116.048	95.7298	100.175	112.586	88.084	81.6854	86.8662	98.751	97.1189	104.913	79.6345	106.8	102.248	96.5652	94.8748	127.089	105.337	84.4803	105.198	103.287	93.3247	91.4921	96.6947	100.288	98.4569	94.437	70.6133	95.7253	101.805	88.2797	98.2956	117.743	93.9114	109.181	79.922	101.418	105.571	104.707	98.7127	113.778	89.4437	85.3494	107.596	81.1922	77.3039	122.649	104.255	86.4073	118.328	86.8534	98.9283	71.2806	119.859	85.2293	101.351	104.404	92.5371	89.8647	87.2509	96.2862	97.4124	98.7491	94.1258	105.892	86.179	91.5681	85.7038	100.565	96.2453	79.707	93.3744	84.1492	117.567	114.491	97.0273	94.3426	92.5575	92.8179	109.943	110.228	99.9264	102.797	99.5603	104.764	93.6952	107.859	97.7862	107.691	91.7495	99.4037	101.341	105.255	92.8594	85.0278	105.868	87.1348	68.1518	109.504	110.763	84.9661	84.4063	100.385	93.1155	118.057	109.022	97.5088	111.373	87.1072	96.485	83.5035	110.007	119.098	76.4651	109.69	79.6317	89.1502	123.894	116.689	104.176	96.384	86.7387	114.137	90.7456	98.586	84.1017	86.0423	104.018	121.706	107.402	110.212	104.946	101.654	101.628	95.147	88.4507	99.3925	92.5253	100.2	85.9602	97.4808	102.386	94.6115	94.0847	96.7831	99.3262	99.5616	80.0385	118.925	117.588	86.6658	117.704	103.886	105.312	111.009	96.8485	91.3857	117.303	108.498	91.0875	107.623	118.648	88.6575	100.747	79.5633	106.248	89.4117	119.404	79.7635	80.0267	87.6087	100.565	119.083	103.956	99.6939	101.863	89.567	93.5879	109.383	104.888	100.374	111.185	90.76	118.067	99.4516	83.5774	120.229	97.5023	94.1524	100.669	79.1079	97.109	117.545	89.2662	109.401	90.0557	83.6938	85.3885	85.7244	100.352	87.5579	97.9763	115.415	87.1888	107.003	110.962	100.914	104.314	90.6022	93.8595	88.3358	102.036	99.1141	106.323	90.0707	82.9218	115.55	95.6835	95.1473	95.2274	92.7757	85.7126	102.03	90.9181	91.86	75.3291	97.564	102.45	99.8127	127.238	89.2575	108.029	101.027	101.434	98.5619	91.499	109.841	87.7139	111.786	107.891	131.102	112.825	86.2449	112.253	82.9873	99.3391	84.8544	83.5318	86.618	119.261	89.0513	91.3798	126.395	89.6289	95.0454	99.0376	91.2338	104.131	115.071	112.626	93.2178	91.8583	99.8842	109.969	104.272	95.473	98.9439	92.8422	82.0582	105.267	114.281	97.2592	103.272	98.0356	120.832	91.3235	91.2914	81.9123	89.0281	86.9637	102.682	86.2138	119.6	105.997	112.069	122.319	80.4293	80.5116	105.314	84.7623	88.2647	99.5494	90.0812	89.3553	111.707	102.376	114.567	92.6409	105.773	100.702	81.8389	91.3746	138.845	104.421	107.567	103.145	107.685	99.0986	108.945	108.926	100.054	114.185	113.818	113.432	108.295	96.3807	82.8668	99.8635	91.8392	99.3929	83.9975	102.967	95.3915	103.019	121.545	92.2336	90.3956	91.4246	94.107	102.615	110.508	96.0634	98.2643	96.6033	93.6763	93.9594	111.577	99.768	88.0135	108.056	122.958	87.8005	96.4722	87.7947	96.134	108.035	82.0464	102.216	83.743	101.214	95.5114	99.5788	99.6498	93.2949	112.296	75.9339	84.7811	112.757	99.5594	96.3387	82.5633	96.2103	110.273	85.232	95.6872	92.7994	82.9562	121.639	89.6844	97.407	104.909	116.357	124.853	100.301	130.414	110.586	85.6636	89.2169	124.255	101.894	96.8618	88.6882	120.52	109.677	114.572	110.416	104.493	106.675	110.672	123.61	111.942	101.147	98.7753	117.638	93.4085	96.1668	112.899	82.1598	103.114	99.0903	86.0099	98.9212	96.5221	88.712	88.859	130.97	108.27	86.4868	101.701	87.9819	101.373	85.4578	100.748	101.557	96.9848	84.8105	91.0046	112.28	85.1743	109.051	109.142	126.678	95.3839	110.021	105.637	135.693	95.5741	100.696	96.2754	91.6986	104.729	113.574	101.329	111.423	108.086	85.1307	108.652	108.297	84.6962	111.113	95.9599	101.036	114.358	99.904	108.499	104.384	118.869	78.4803	105.238	104.712	98.9944	115.318	101.696	118.597	132.529	98.9417	107.07	96.7343	90.2165	73.4884	82.214	99.3631	133.189	84.4174	98.0266	96.1972	102.644	121.782	94.2201	103.952	94.5388	101.612	90.1608	82.2941	86.1619	95.9574	78.4346	99.8602	83.7075	123.649	86.3087	77.0719	115.569	70.6321	100.913	104.229	93.3608	103.671	87.8033	109.412	97.2355	88.7581	91.5689	102.668	94.1518	121.049	94.9203	112.778	88.8928	86.7416	123.795	94.2586	89.4344	121.675	104.969	112.385	90.658	98.3934	92.5856	102.915	96.5023	88.1871	100.124	110.384	88.2909	119.134	84.0124	97.5975	87.3352	103.293	98.3151	
