1	0	115.263
1	6.91674	92.8726
1	10.0091	89.6861
1	0	136.86
1	0	157.895
1	0	105.567
1	0	107.296
1	0	144.4
1	0	110.827
1	0	122.522
1	0	120.665
1	2.81322	97.1011
1	11.3349	88.3199
1	10.3173	89.3685
1	0	103.897
1	0	105.881
1	0	147.702
1	0	137.858
1	0	103.759
1	0	120.733
1	13.5175	86.0708
1	0	118.862
1	0	142.636
1	12.774	86.837
1	26.3114	72.8873
1	11.9269	87.7099
1	8.83729	90.8936
1	0	140.958
1	0	110.804
1	9.41554	90.2977
1	27.8754	71.2756
1	14.1123	85.4579
1	0	103.652
1	0	121.833
1	0	145.456
1	4.22679	95.6445
1	0	106.563
1	6.1622	93.6501
1	0	121.259
1	7.17082	92.6108
1	0	130.263
1	0	131.668
1	43.4374	55.2397
1	8.29987	91.4474
1	4.58069	95.2798
1	1.2831	98.6778
1	0	100.091
1	6.57238	93.2275
1	1.11569	98.8503
1	0	135.23
1	18.6642	80.7674
1	13.3274	86.2667
1	21.0275	78.3322
1	0	102.223
1	0	154.641
1	8.82474	90.9065
1	0	111.342
1	0	104.468
1	0	102.801
1	9.99859	89.6969
1	0	142.986
1	8.41162	91.3322
1	0	109.456
1	15.8491	83.6682
1	3.0822	96.8239
1	0	137.43
1	0	104.17
1	23.8691	75.404
1	0	108.972
1	0	121.356
1	1.59375	98.3577
1	0.480162	99.5052
1	0	116.001
1	0	105.824
1	24.523	74.7302
1	14.1982	85.3694
1	0	118.432
1	12.0063	87.6281
1	0	105.206
1	0	121.938
1	0	120.806
1	13.8914	85.6855
1	0	112.938
1	3.33705	96.5613
1	13.9543	85.6207
1	21.019	78.3408
1	23.6442	75.6357
1	0	104.275
1	20.9	78.4635
1	8.09293	91.6606
1	2.81163	97.1027
1	0	135.546
1	3.69043	96.1972
1	10.5865	89.0911
1	8.8263	90.9049
1	20.4821	78.8941
1	5.60988	94.2193
1	0	154.5
1	13.1497	86.4498
1	0	147.482
1	0	110.727
1	25.1539	74.0801
1	2.32289	97.6064
1	0	119.649
1	0	101.087
1	0	158.987
1	0	102.02
1	0	117.362
1	0	119.415
1	22.8451	76.4592
1	8.62208	91.1153
1	0	105.643
1	0	112.269
1	30.4472	68.6255
1	0	163.776
1	0	123.3
1	0	106.807
1	16.4861	83.0118
1	0	143.406
1	13.0831	86.5184
1	29.5344	69.5662
1	0	106.028
1	0	101.583
1	0	110.184
1	4.97294	94.8756
1	14.5961	84.9594
1	16.3668	83.1348
1	34.2729	64.6833
1	0	107.355
1	0	109.246
1	0	111.018
1	0	115.176
1	27.6301	71.5284
1	30.8878	68.1716
1	21.3343	78.016
1	38.4306	60.3991
1	34.6965	64.2469
1	0	100.903
1	16.4491	83.0499
1	6.81636	92.9761
1	0	116.361
1	8.4966	91.2446
1	2.37146	97.5563
1	0	114.091
1	0	133.816
1	4.99781	94.85
1	0	103.792
1	1.79544	98.1499
1	0	128.294
1	0	103.953
1	11.9075	87.7298
1	7.16821	92.6135
1	0	109.641
1	0	114.121
