1	0	74.2567
1	9.98832	110.293
1	0	86.6649
1	8.08587	108.332
1	4.13467	104.261
1	15.6364	116.113
1	0	98.4127
1	15.9164	116.401
1	0	77.9184
1	8.38356	108.639
1	7.24469	107.465
1	0	81.1967
1	9.79477	110.093
1	0	73.2839
1	0	99.323
1	0	95.0184
1	0	77.1581
1	11.4746	111.824
1	0.671171	100.692
1	17.6518	118.189
1	0	67.2634
1	2.97494	103.066
1	33.5655	134.588
1	1.05397	101.086
1	0.644427	100.664
1	0	83.2484
1	0	66.4043
1	0	96.5325
1	9.56956	109.861
1	21.4425	122.096
1	30.7924	131.73
1	0	87.3161
1	0	97.3417
1	6.49731	106.695
1	0	66.8746
1	0	88.0667
1	0	87.2534
1	18.9479	119.525
1	1.95826	102.018
1	30.234	131.155
1	0	94.3472
1	0	86.3893
1	0	84.087
1	0	85.4594
1	14.8104	115.261
1	0	69.4366
1	14.5551	114.998
1	0	81.9952
1	0	86.4601
1	0	86.4662
1	0	94.4776
1	18.4374	118.999
1	72.427	174.633
1	0	65.5621
1	0	78.8357
1	0	78.9459
1	0	96.8559
1	0	84.7748
1	5.93914	106.12
1	0	85.0069
1	47.2521	148.691
1	0	69.5414
1	0	85.2075
1	32.4187	133.406
1	0	87.4687
1	15.2456	115.71
1	0	94.9175
1	13.4805	113.891
1	0	63.9289
1	14.7706	115.22
1	6.12141	106.308
1	0	96.5142
1	7.72513	107.96
1	0	90.3805
1	0	91.5385
1	12.4042	112.782
1	0	87.0477
1	0	90.4222
1	0	91.2074
1	5.93048	106.111
1	3.88241	104.001
1	19.2953	119.883
1	0	69.7209
1	4.71006	104.854
1	0	69.1267
1	0	88.9703
1	29.6588	130.562
1	0	62.1736
1	0	76.3838
1	0	87.176
1	0	84.7259
1	0	92.643
1	0	82.9597
1	0	90.5811
1	0	91.4417
1	0	73.1779
1	0	94.8811
1	16.7075	117.216
1	0	97.2289
1	0	78.5561
1	0	94.1956
1	0	98.4799
1	5.89039	106.07
1	0	85.1211
1	23.0619	123.764
1	0	69.6644
1	0	64.1833
1	0	68.5066
1	0	72.5011
1	24.0876	124.821
1	17.5616	118.096
1	0	81.2018
1	16.6003	117.106
1	4.92669	105.077
1	0	66.8225
1	23.0541	123.756
1	0	79.2627
1	0	88.4295
1	18.1438	118.696
1	25.1787	125.946
1	0	59.4615
1	24.0101	124.741
1	0	98.0682
1	0	90.7315
1	26.2037	127.002
1	0	95.5717
1	0	61.608
1	7.80062	108.038
1	0	97.2287
1	0	69.8176
1	0	73.653
1	10.4319	110.75
1	1.69405	101.746
1	4.75437	104.899
1	15.1377	115.599
1	0	72.578
1	8.76289	109.03
1	0	71.8979
1	0	92.6489
1	24.4494	125.194
1	0	96.1584
1	0	61.6467
